medio,fecha,titulo,autor,url,resumen,tags,texto_completo
La República,2026-06-20 22:27:09,"Keiko Fujimori celebra virtual triunfo en evento por el Día del Padre: “Sí se pudo, se vienen cinco años de grandes retos”",Silvana Quiñonez,https://larepublica.pe/politica/2026/06/20/keiko-fujimori-celebra-virtual-triunfo-en-evento-por-el-dia-del-padre-si-se-pudo-se-vienen-cinco-anos-de-grandes-retos-hnews-472400,"Durante una actividad por el Día del Padre realizada en Villa El Salvador, la lideresa de Fuerza Popular agradeció el respaldo de sus simpatizantes y aseguró que, en un eventual gobierno, derrotaría a la delincuencia. Sus declaraciones se producen cuando el conteo oficial de votos de la segunda vuelta electoral aún no concluye al 100%.","Keiko Fujimori, Elecciones 2026","La lideresa de Fuerza Popular, Keiko Fujimori , participó este sábado en una actividad por el Día del Padre en el distrito de Villa El Salvador, donde aprovechó el momento para referirse a los resultados de la segunda vuelta electoral y expresar confianza en que la tendencia favorable registrada hasta el momento se consolidará en los próximos días. Tras rendir homenaje a los padres presentes, Keiko Fujimori agradeció a sus seguidores y dirigentes partidarios por el respaldo durante la campaña y el proceso electoral. “A lo largo de estos años, que no han sido fáciles, los dirigentes de nuestro partido demostraron que los golpes nos hacen más fuertes. Los papás de Fuerza Popular demostraron que nos podemos caer, pero siempre nos vamos a levantar”, manifestó. Fujimori se muestra confiada en los resultados Uno de los momentos más destacados de la actividad se produjo cuando Fujimori hizo referencia a los resultados electorales preliminares y al trabajo realizado por los personeros de su agrupación política durante la jornada electoral. “Gracias a ustedes y a todo el trabajo que se ha hecho a través de los personeros, hoy podemos decir, y nos faltan pocos días, ¡sí se pudo!”, expresó ante los aplausos de los asistentes. Asimismo, proyectó un eventual gobierno de cinco años y convocó a la unidad nacional para afrontar los desafíos del país. “Se vienen cinco años de grandes retos, pero yo estoy segura que con la bendición de Dios, pero sobre todo con el trabajo y la unidad de todos los peruanos vamos a salir adelante”, señaló. Conteo oficial aún no concluye Las declaraciones de Keiko Fujimori se producen en un contexto en el que el conteo oficial de votos de la segunda vuelta presidencial continúa a cargo de la Oficina Nacional de Procesos Electorales (ONPE). Si bien la candidata de Fuerza Popular mantiene una ventaja sobre su contendor, Roberto Sánchez de Juntos por el Perú, el procesamiento de actas todavía no ha alcanzado el 100%, por lo que los resultados definitivos aún se encuentran pendientes de oficialización por parte de las autoridades electorales. Promete enfrentar la delincuencia Durante su discurso, la excandidata presidencial también trazó un paralelo entre distintos desafíos que enfrentó el país en décadas pasadas y el problema de la inseguridad ciudadana que afecta actualmente a diversas regiones. “Los peruanos hemos demostrado al mundo que siempre podemos, que hemos derrotado al terrorismo, que derrotamos la hiperinflación y que ahora vamos a derrotar la delincuencia”, afirmó. La lideresa fujimorista también agradeció el respaldo recibido durante la campaña electoral por parte de transportistas, comerciantes, emprendedores y trabajadores independientes, “que a pesar del temor, del miedo y la amenaza, salen adelante a trabajar”. Homenaje a Alberto Fujimori La actividad estuvo centrada en la celebración por el Día del Padre y reunió a simpatizantes de Fuerza Popular en Villa El Salvador. Durante el evento, Keiko Fujimori también rindió homenaje a su padre, el expresidente Alberto Fujimori, a quien dedicó palabras de reconocimiento en el marco de la festividad. El acto concluyó entre arengas de los asistentes y expresiones de optimismo de los dirigentes del partido respecto a los resultados finales de la elección presidencial."
La República,2026-06-20 22:14:19,"ERM 2026: conoce a los candidatos a los gobiernos regionales de Callao, Cusco, Arequipa y La Libertad",Ariadna Yaya,https://larepublica.pe/politica/2026/06/20/erm-2026-conoce-a-los-candidatos-a-los-gobiernos-regionales-de-callao-cusco-arequipa-y-la-libertad-hnews-1344200,"Figuras conocidas de la política nacional y regional, como Verónika Mendoza, Pedro Spadaro, Elmer Cáceres Llica y Daniel Salaverry, participarán en la contienda electoral para gobernar cuatro de las regiones más importantes del país.","Elecciones 2026, Callao, Cusco, Arequipa, La Libertad","Las Elecciones Regionales y Municipales (ERM) 2026 marcarán una nueva disputa por el control de los gobiernos regionales en distintas zonas del país. De acuerdo con las inscripciones presentadas ante los organismos electorales, decenas de candidatos buscarán obtener el respaldo ciudadano en regiones clave como Callao, Cusco, Arequipa y La Libertad . La contienda reúne a representantes de partidos tradicionales, agrupaciones emergentes y movimientos regionales. Entre los postulantes figuran exautoridades, excongresistas y dirigentes políticos que ya han participado en procesos electorales anteriores, así como nuevas figuras que intentarán abrirse paso en el escenario regional. Entre los nombres más conocidos destacan Verónika Mendoza en Cusco, el exalcalde del Callao Pedro Spadaro, el exgobernador arequipeño Elmer Cáceres Llica y el excongresista Daniel Salaverry en La Libertad. Sus candidaturas concentran atención debido a sus antecedentes políticos y al nivel de conocimiento que poseen entre el electorado. Callao: estos son los candidatos al Gobierno Regional En la provincia constitucional del Callao se han inscrito ocho candidatos para competir por el Gobierno Regional: - Dante José Mandriotti Castro (Acción Popular) - Rafael Sebastián Yancan Mayo (Coalición Transformadora Tierra Verde) - Cinthya Isela Camasca Zamudio (Frepap) - Miguel Francisco Cordano Rodríguez (Fuerza Popular) - Ismael Alberto Paredes Avalos (Somos Perú) - José Remigio Sosa Dulanto Badiola (Partido Popular Cristiano) - Lizandra Gladys Zuñiga Bermúdez (Primero la Gente) - Pedro Carmelo Spadaro Philipps (Renovación Popular) Cusco: los postulantes que buscarán gobernar la región Cusco presenta una competencia entre representantes de organizaciones nacionales y movimientos regionales. Los candidatos inscritos son: - Luis Ángel Aragón Carreño (Acción Popular) - Héctor Acurio Cruz (Ahora Nación) - Verónika Fanny Mendoza Frisch (Alianza Electoral Venceremos) - Wilfredo Parhuay Huamán (Frepap) - Edgar Américo Ochoa Pezo (Frente Regional Túpac) - T'ika Luizar Obregón (Demócrata Verde) - Roy Alex Mescco Callañaupa (País para Todos) - Iván Vladimir Aparicio Arenas (PRIN) - John Nelson Loayza Ayma (Todo con el Pueblo) Arequipa: 14 candidatos se disputarán la gobernación regional Arequipa registra una de las mayores cantidades de aspirantes al Gobierno Regional. La lista de candidatos está conformada por: - Pedro Edwin Martínez Talavera (Acción Popular) - Jenry Federico Huisa Calapuja (Ahora Nación) - Elmer Cáceres Llica (Alianza para el Progreso) - César Ángel Huamantuma Alarcón (Arequipa, Tradición y Futuro) - Yackelin Lourdes Huarsaya Calizaya de Llacchua (Frepap) - Florentino Alfredo Zegarra Tejada (Fuerza Arequipeña) - Giovanna Irene Almonte Guzmán (Fuerza Ciudadana) - Benigno Teófilo Cornejo Valencia (Movimiento Regional Arequipa Avancemos) - Hugo Efraín Aguilar Gonzales (APRA) - Héctor Hugo Herrera Herrera (Somos Perú) - María Luisa Flores Carrera (Todo con el Pueblo) - Harold Edgard Rodríguez Quispe (Renovación Popular) - Evaristo Illacutipa Salamanca (Visión Perú) - Berly José Gonzales Arias (Yo Arequipa) La Libertad: quiénes buscan suceder a César Acuña En La Libertad, 10 candidatos participarán en la carrera electoral para dirigir el gobierno regional durante el próximo periodo: - Óscar Rafael Benavides Ruiz (Acción Popular) - Elder Ly Montenegro Díaz (Coalición Transformadora Tierra Verde) - José David Bardales Ruiz (Juntos por el Perú) - Julio César Morán Otiniano (APRA) - Aldo Carlos Mariños (Somos Perú) - Elmo José Antonio Palacios Alva (Partido Patriótico del Perú) - Daniel Enrique Salaverry Villa (Perú Primero) - Elías Nicolás Rodríguez Zavaleta (Podemos Perú) - Patricia Liliana Bolaños Grau (Renovación Popular) - Jorge Díaz Vega (Visión Perú)"
La República,2026-06-20 20:01:47,Elecciones Regionales y Municipales 2026: conoce los perfiles de los candidatos a la alcaldía de Lima,Ariadna Yaya,https://larepublica.pe/politica/2026/06/20/elecciones-regionales-y-municipales-2026-conoce-los-perfiles-de-los-candidatos-a-la-alcaldia-de-lima-hnews-1652020,"Políticos como Daniel Urresti, Carlos Bruce y Susel Paredes buscarán posicionarse en la contienda, mientras nuevos postulantes de partidos emergentes también querrán captar el voto limeño.","Elecciones 2026, Municipalidad de Lima","La Municipalidad Metropolitana de Lima tendrá 22 candidatos en competencia durante las Elecciones Regionales y Municipales 2026 . Los aspirantes representan a organizaciones políticas de distintas tendencias y perfiles, desde exautoridades con experiencia en gestión pública hasta figuras que buscan consolidar su presencia en la política nacional a través de la administración de la capital. Entre los postulantes destacan nombres conocidos como Daniel Urresti, Carlos Bruce, Susel Paredes, Francis Allison, Ricardo Belmont y Carlos Tejada . Sin embargo, la contienda también contará con candidatos de agrupaciones emergentes y representantes de partidos tradicionales que intentarán captar el voto de los limeños en una elección que podría redefinir el panorama político municipal para los próximos cuatro años. Carlos Bruce apuesta por trasladar su gestión de Surco a toda la capital Carlos Bruce es economista, exministro de Vivienda y uno de los políticos con mayor experiencia en gestión pública dentro de la contienda. Se desempeñaba como alcalde de Santiago de Surco y anteriormente fue congresista en distintos periodos. Su candidatura por Somos Perú busca proyectar a escala metropolitana el modelo de gestión que ha impulsado en dicho distrito. En los últimos meses, Bruce también ha estado en el centro de algunas polémicas. Una de ellas surgió tras la difusión de un video en el que aparecía utilizando una pistola eléctrica contra uno de sus colaboradores durante una dinámica interna. El alcalde sostuvo que las imágenes habían sido editadas y que el hecho ocurrió en un contexto privado y de confianza. Susel Paredes busca llevar su experiencia parlamentaria al Palacio Municipal Abogada de profesión, activista por los derechos humanos y congresista durante el periodo 2021-2026, Susel Paredes se presenta como una de las candidatas con mayor identificación en sectores progresistas de la capital. Antes de llegar al Parlamento ocupó diversos cargos en gobiernos locales y organismos públicos vinculados a fiscalización y seguridad ciudadana. Su figura suele generar debates políticos debido a sus posiciones en temas de derechos civiles y por sus alianzas partidarias. La ahora candidata de Ahora Nación ha señalado que buscará trasladar al municipio una agenda enfocada en transparencia, seguridad y orden urbano. Francis Allison intenta dar el salto de Magdalena a Lima Metropolitana Francis Allison es abogado, exministro de Vivienda durante el segundo gobierno de Alan García y exalcalde de Magdalena del Mar. Se trata de uno de los alcaldes distritales con más tiempo acumulado en funciones municipales, pues ha dirigido Magdalena en varios periodos desde inicios de los años 2000. Su gestión suele recibir reconocimiento por proyectos urbanos y de seguridad ciudadana en su distrito. No obstante, también ha protagonizado controversias por sus declaraciones sobre el combate al crimen. En 2023, por ejemplo, defendió públicamente una estrategia de ""mano dura"" frente a la delincuencia, lo que generó críticas de algunos sectores políticos y de derechos humanos. Ricardo Belmont busca volver al sillón municipal Ricardo Belmont es una de las figuras más conocidas de la política limeña. Empresario de medios de comunicación y exalcalde de Lima entre 1990 y 1995, intentará regresar al escenario electoral municipal luego de varias décadas alejado del cargo que le dio notoriedad nacional. Mantiene respaldo entre sectores que recuerdan su gestión municipal, aunque también genera cuestionamientos por algunas controversias políticas y mediáticas acumuladas a lo largo de los años. La campaña de 2026 representa una nueva oportunidad para medir su vigencia electoral frente a candidatos de generaciones más recientes. Carlos Tejada busca trasladar su experiencia en salud a la gestión municipal Médico cirujano de profesión, Carlos Tejada fue ministro de Salud durante el gobierno de Ollanta Humala y posteriormente participó en distintos espacios de gestión pública. En las elecciones municipales de 2026 representa a Acción Popular y apuesta por posicionarse como una alternativa técnica para la administración de la capital. Su trayectoria ha estado principalmente vinculada al sector salud, más que a la gestión municipal. Por ello, uno de los principales retos de su candidatura será convencer al electorado de que su experiencia administrativa puede traducirse en soluciones para los problemas de transporte, seguridad y desarrollo urbano que enfrenta Lima. Otros candidatos buscan abrirse paso en la contienda municipal Además de las figuras con mayor exposición mediática, la elección limeña contará con postulantes que representan a partidos emergentes o que han desarrollado su trayectoria principalmente en espacios regionales, técnicos o partidarios. Entre ellos figuran Santiago Abarca (Visión Perú), Luis Rubio (Renovación Popular), Luis Huette (Pueblo Consciente), Edgardo De Pomar (PPC), Sandro Caller (Partido Patriótico del Perú), Jessica Linares (Integridad Democrática), Rubén Ramírez (Perú Libre), Elizabeth León (Frente de la Esperanza), Victoria La Cruz (Partido Morado), Flor Hurtado (Demócrata Verde), Oswaldo Vargas (Juntos por el Perú), Rubén Bonilla (Fuerza Ciudadana), Samuel Daza (Fuerza Popular), Segundo Valdez (FREPAP) y Samir Quispe (Batalla Perú). La lista también incluye al ex primer ministro Yehude Simon, quien postula por Coalición Transformadora Tierra Verde. Su candidatura marca el retorno de una figura con larga trayectoria política nacional, aunque también con cuestionamientos derivados de investigaciones vinculadas al caso Odebrecht."
La República,2026-06-10 02:12:51,Michael Shifter: “Richard Nixon es Ghandi comparado con Donald Trump”,Gabriel Ruiz Ortega,https://larepublica.pe/mundo/2026/06/10/michael-shifter-richard-nixon-es-ghandi-comparado-con-donald-trump-hnews-209300,"América Latina está cada vez más fragmentada y polarizada, con poca colaboración entre países. La política de Trump hacia la región podría reforzarse, lo que complicaría aún más la relación con China y su influencia económica en Perú.","Impresa, Donald Trump, Xi Jinping, China, Estados Unidos, Segunda Guerra Mundial, Irán, Venezuela, Ecuador, Colombia, Gustavo Petro, Congreso del Perú, América latina","En muy poco tiempo, la administración de Donald Trump ha tenido un impacto determinante en el mundo. La mayoría de conflictos están dejando de ser ideológicos para convertirse en un intercambio de intereses económicos. Al respecto, se tejen muchas teorías y, para tener un panorama más claro de lo que ocurre en un escenario del que el Perú no es ajeno, La República conversó con el analista político estadounidense Michael Shifter . —¿Alguna vez has visto al mundo tan convulsionado como ahora? —Ha habido otros momentos históricos bastante convulsionados en el mundo. En los años 30, por ejemplo. Es importante poner este momento en perspectiva histórica. Desde la Segunda Guerra Mundial y la construcción del nuevo orden internacional, global, que dividió al mundo en dos bloques políticos e ideológicos, este es el periodo más turbulento. Este tipo de nuevo orden ya venía debilitándose. Ahora estamos viendo que están surgiendo muchas ideas radicales, con figuras políticas primitivas, lo cual está generando mucha incertidumbre y caos en el mundo. Como dijo Gramsci , estamos en un interregno al final de una época; pero la nueva época no ha sido construida todavía. Hacerlo toma tiempo y estamos viendo en ese ínterin movimientos fundamentalistas, muy radicales, muy antisistema. Esto se está viendo en todas partes. —¿Por qué ocurrió esto? Hasta hace no muchos años estábamos en una aparente tranquilidad. —Después de la Guerra Fría , en los años 90, con la caída del muro de Berlín, hubo otro ánimo, más esperanza en el mundo. Pero ya en este siglo, con las guerras en Afganistán e Irak y toda la ola de gobiernos, empezando con Chávez en Venezuela y también en otras partes del mundo, esas estructuras ya venían debilitándose, así como la incapacidad de los gobiernos nacionales e instituciones globales para resolver los problemas. Quedaron en la retórica, en promesas poco cumplidas, lo cual ha preparado el terreno para esos mensajes más demagógicos y populistas. Pero esto no pasó de golpe. Desde mi perspectiva, se está llegando a un punto más complejo. —Las guerras siempre han sido económicas, pero ahora lo económico está definiendo todo. Nunca antes, de esta forma tan determinante, se ha visto. —Tal vez esté relacionado con los cambios en China . China, como sabemos, tiene una proyección global, con actividades económicas muy relevantes para otros países. Esto está generando una competencia con modelos y experiencias de Occidente sobre quién puede ofrecer y producir resultados para ganar legitimidad frente a la gente. Esto se expresa netamente en términos económicos, como el nivel de vida, las condiciones de empleo, y el acceso a la salud y a la educación. A eso sumemos que ha habido una recesión democrática en el mundo. Samuel Huntington habló de una tercera ola de la democracia en los 70. Pero no terminó siendo exitosa, porque no generó legitimidad ni produjo resultados económicos y sociales para muchos países. Entonces, es lógico que se hayan presentado otros tipos de alternativas, otras formas políticas y otra clase de figuras que han ganado mucha fuerza en los últimos años. Xi Jimping y Donald Trump. Foto: AFP. —Hace unas semanas Trump y Xi Jinping sostuvieron una reunión comercial en Pekín. Aunque poco antes se estuvieron diciendo de todo. La población ve esto y se pregunta hacia dónde estamos yendo. —Estamos yendo en muchas direcciones. No vamos en una sola dirección. No es lo más útil pensar hacia dónde va el mundo, porque estamos en un momento en el que hay muchas presiones muy contradictorias. Por ejemplo, si tomas solamente la política de Estados Unidos con respecto a China. Si ves la estrategia de seguridad nacional que salió a finales del año pasado, hay énfasis en el aspecto de competencia económica, pero también de cooperación. Sin embargo, en la parte sobre América Latina, Estados Unidos tiene una posición más dura con respecto a China, porque busca frenar su presencia e influencia en aspectos económicos en América Latina . Eso es evidentemente una contradicción. Con China hay que llevarse bien y hacer negocios, pero por el lado de América Latina hay una posición más dura que ha afectado a algunos países más que a otros. Si nos ponemos a buscar una sola dirección, vamos a salir decepcionados. —Lo geopolítico es clave. ¿Cómo está América Latina en este escenario? —Llevo cuatro décadas trabajando y escribiendo sobre la región y sobre su relación con Estados Unidos. En primer lugar, nunca he visto a la región tan fragmentada ni tan polarizada. Cada país anda por su cuenta. Hay poca colaboración entre ellos, poco ánimo para integrarse. Este es uno de los aspectos más decepcionantes de América Latina en los últimos tiempos. Tampoco he visto a Washington actuando en tantos frentes, con políticas de aranceles; pensemos en los ataques a las lanchas en el Caribe y el Pacífico ; lo que pasó con Maduro, lo que pasó con México , y ahora con Brasil y Colombia , además de Panamá con respecto al canal. Si esto significa una estrategia, un plan coherente, no está muy claro. Como nunca antes, Estados Unidos está muy atento a América Latina. Me parece preocupante el poco interés en temas de democracia, derechos humanos y Estado de derecho. No recuerdo una administración en la que haya habido menos atención a esos temas, que para mí son importantes. Yo me acuerdo del golpe militar en Chile en 1973 y las críticas contra el presidente Nixon, pero Nixon es Gandhi comparado con Donald Trump. Trump está haciendo lo que le da la gana. Está aplicando sanciones y amenazas. Yo me temo que, si esto podría funcionar para Trump en el corto plazo, está sembrando las bases para un saldo muy negativo para Estados Unidos y, a largo plazo, sobre las economías de América Latina. Eso es lo que nos enseña la historia. Eso se puede repetir. Las operaciones en Irán no están dando resultados. Foto: AFP. —Lo que estamos viviendo se define más en el segundo gobierno de Trump. Con las elecciones de noviembre de mitad de mandato, ¿se va a reforzar esta actitud de Trump o se va a moderar? —Va a seguir igual. Incluso se puede acelerar más. Trump está muy golpeado y está pensando, más que nunca, en su legado, y hará cosas donde no hay resistencia. En estos momentos no hay resistencia porque su partido controla el Congreso. Si los demócratas ganan, Trump buscará reforzar su política exterior y dejar, como dije, su legado. El apetito de Trump por dominar no ha acabado y no acabará, aun siendo derrotado en noviembre. Le ha ido muy mal en Irán; con China y los países grandes también. Pero en América Latina es distinto: muchos países dependen de Estados Unidos. No me sorprendería que Trump concentre más poder para consolidar su dominio en la región. No sabemos lo que pasará con Cuba. Puede pasar algo en Nicaragua, también en Panamá. Con Trump no se puede descartar nada. —¿Y después de enero de 2029, cuando Trump finalice su mandato, las cosas podrían cambiar? —Yo creo que hasta enero de 2029 hay que apretarse los cinturones. Hay que estar preparados. —¿Entonces hay esperanza: las cosas podrían cambiar? —Sí, hay una esperanza. Hay una esperanza de otro tipo de relación, de otro tipo de tratamiento. No estoy diciendo que soy muy optimista sobre una nueva administración con gran comprensión y fuerte compromiso con América Latina. Por lo menos, habrá un cambio en la postura muy agresiva, muy dura, muy, digamos, de matón en América Latina. Si hay otro republicano como Marco Rubio o un demócrata como presidente, va a ser muy distinto. Roberto Sánchez y Keiko Fujimori luchan voto a voto la presidencia. Foto: AFP. —Keiko Fujimori y Roberto Sánchez están disputando voto a voto la presidencia. Entonces, por lo que dices, quien salga no va a afectar a Trump. —No. Para Estados Unidos no hay tanto en juego. Básicamente, en Perú el poder está en el Congreso, que ha sido muy marcado en estos últimos años. Ha habido alianzas para algunas propuestas en el Congreso entre el partido de Sánchez y el partido de Keiko . El caso peruano es muy diferente y todo el tema del giro a la derecha no tiene tanto significado en Perú como en Chile, Colombia u otros países. Obviamente, el tema de China es el más sensible y esto para mí no está muy claro: hasta qué punto Estados Unidos está dispuesto a presionar sobre Chancay y otras inversiones chinas en Perú, y cómo reaccionaría un gobierno de Keiko o uno de Sánchez, porque China es fundamental, ha sido fundamental y sigue siendo fundamental para la economía peruana. Entonces, esto no se puede, digamos, cambiar y hay mucho apoyo. Por eso, no sé hasta qué punto esta administración está interesada en Perú por China o está dispuesta a enfocarse en eso. Tal vez ellos piensen que, como hay mucha cooperación en narcotráfico, no hace falta. Estoy especulando. La administración Trump lleva casi año y medio y parece que hubieran pasado 20 años."
La República,2026-06-20 17:14:41,Municipalidad de Lima: 22 candidatos a la alcaldía se inscribieron para estas ERM 2026,Ariadna Yaya,https://larepublica.pe/politica/2026/06/20/municipalidad-de-lima-22-candidatos-a-la-alcaldia-se-inscribieron-para-estas-erm-2026-hnews-758060,"Un total de 22 postulantes buscan convertirse en el próximo alcalde de Lima Metropolitana para el periodo 2027-2030. Entre los aspirantes figuran Carlos Burce, Susel Paredes, Francis Allison, Ricardo Belmont, entre otros dirigentes políticos y representantes de diversas agrupaciones que competirán en las Elecciones Regionales y Municipales de 2026.","Elecciones 2026, Municipalidad de Lima","La carrera por la Municipalidad Metropolitana de Lima ya tiene a sus protagonistas. Un total de 22 candidatos lograron inscribirse para participar en las Elecciones Regionales y Municipales (ERM) de 2026 , proceso en el que los limeños elegirán a la autoridad que reemplazará a Rafael López Aliaga al frente del gobierno local. Durante los próximos meses, los aspirantes deberán presentar sus principales propuestas en materia de seguridad ciudadana, transporte, infraestructura, limpieza pública y ordenamiento urbano, temas que suelen marcar la agenda electoral municipal. Asimismo, la campaña estará marcada por el debate sobre la continuidad o cambio de las políticas impulsadas por la actual gestión metropolitana, así como por los cuestionamientos y balances que los distintos sectores políticos realizan sobre la administración saliente. ¿Quiénes son los candidatos inscritos para la Alcaldía de Lima? De acuerdo con la información presentada ante las autoridades electorales, son 22 los candidatos que competirán por la Municipalidad Metropolitana de Lima en los comicios de 2026. La lista de postulantes incluye a representantes de organizaciones políticas de distintas tendencias ideológicas, quienes buscarán captar el respaldo del electorado limeño durante la campaña electoral. Lista de candidatos inscritos: - Santiago Rosendo Abarca León - Visión Perú - Luis Isael Rubio Idrogo - Renovación Popular - Daniel Belizario Urresti Elera - Podemos Perú - Luis Alberto Huette Tolentino - Partido Político Pueblo Consciente - Edgardo Renán De Pomar Vizcarra - Partido Popular Cristiano - PPC - Sandro Caller Gutiérrez - Partido Patriótico del Perú - Jessica Viviana Linares Romero - Partido Político Integridad Democrática - Rubén José Ramírez Mateo - Partido Político Nacional Perú Libre - Elizabeth María del Rosario León Chinchay - Partido Frente de la Esperanza 2021 - Victoria Betzabé La Cruz Garcés - Partido Morado - Carlos Ricardo Bruce Montes de Oca - Partido Democrático Somos Perú - Ricardo Pablo Belmont Cassinelli - Partido Cívico Obras - Flor de María Hurtado Valdez - Partido Demócrata Verde - Oswaldo Hernán Vargas Cuéllar - Juntos por el Perú - Rubén Daniel Bonilla Espinoza - Fuerza Ciudadana - Samuel Marcos Daza Taype - Fuerza Popular - Segundo Valdez Zavala - Frente Popular Agrícola FIA del Perú (Frepap) - Samir Frank Quispe Caballero - Batalla Perú - Yehude Simón Munaro - Coalición Transformadora Tierra Verde - Francis James Allison Oyague - Avanza País - Partido de Integración Social - Susel Ana María Paredes Piqué - Ahora Nación - AN - Carlos Alberto Tejada Noriega - Acción Popular ¿Cuándo se realizarán las Elecciones Regionales y Municipales 2026? Las Elecciones Regionales y Municipales de 2026 permitirán elegir gobernadores regionales, vicegobernadores, consejeros regionales, alcaldes y regidores en todo el país. La jornada electoral se desarrollará conforme al cronograma establecido por las autoridades electorales, que también contempla las etapas de fiscalización, campañas, debates y publicación de resultados oficiales. Durante los próximos meses, los organismos electorales continuarán evaluando las listas presentadas por las organizaciones políticas, así como el cumplimiento de los requisitos exigidos para cada candidatura."
La República,2026-06-15 20:07:39,Jafar Panahi condenado a prisión y el Colegio de Artistas del Perú,Gabriel Ruiz Ortega,https://larepublica.pe/cultural/2026/06/15/jafar-panahi-condenado-a-prision-y-el-colegio-de-artistas-del-peru-hnews-457485,"Los extremos buscan regular el espíritu crítico del arte. Lo sucedido con el genial cineasta iraní guarda relación con la creación del Colegio de Artistas del Perú por cuenta del actual Congreso. Como van las cosas en el mundo, a esos niveles se podría llegar. Se vienen tiempos oscuros.&nbsp;","Impresa, Cine, Irán, Festival de Cannes, Ley de Cine, Congreso del Perú, Fuerza Popular, Alianza para el Progreso, Renovación Popular","El iraní Jafar Panahi es uno de los cineastas más importantes en actividad hoy en el mundo. Su última película, Un simple accidente , que comentamos en su momento en La República, ganó la Palma de Oro del Festival de Cannes 2025; y estuvo también nominada a mejor película internacional en la última edición de los premios Oscar, llevada a cabo el pasado mes de marzo. El cine de Panahi es, principalmente, un cine de denuncia que, por ser tal, no descuida en nada los alcances expresivos a nivel formal. Sin depender de grandes locaciones y presupuestos, ha hecho de la sencillez de recursos, como la cámara en mano que sigue a sus actores, toda una clase maestra de cómo contar historias. Ejemplo de lo dicho lo podemos ver en sus películas Taxi Teherán (2015) y El círculo (2000). Pensemos en el segundo trabajo consignado, en donde el cineasta pone en bandeja la situación de las mujeres en Irán. Es una película que sorprende al espectador, porque dentro de las limitaciones que las mujeres tienen para expresarse y desarrollarse, se muestra cómo han hecho del disimulo y del ingenio cotidianos un modo de vida en contraste con las restricciones. Con lo hecho, Panahi podría estar enfocado en otros temas. Ya dejó un valioso documento visual sobre la situación de su país y un legado para los jóvenes cineastas que quieren hacer cine sin necesidad de depender de grandes presupuestos. Panahi dice cómo hacer cine si lo que quieres es hacer cine. Panahi podría estar filmando en cualquier parte del mundo proyectos tanto de denuncia como de búsqueda estética a razón de que es un personaje muy incómodo para el gobierno de Irán. Pero él prefiere regresar a Irán porque no puede hacer cine sin ese contexto que lo alimenta. En la primera semana de junio, el Tribunal Revolucionario Islámico de Teherán confirmó la sentencia contra Panahi por el delito de propaganda contra la República Islámica de Irán. Este tribunal rechazó la apelación presentada por la defensa del cineasta. La sentencia consta de un año de prisión, dos años de prohibición para salir de Irán y se le prohíbe afiliarse a organizaciones políticas y sociales. Panahi, por cierto, ya ha estado en prisión. En el 2022 fue condenado a seis años de prisión por conspiración contra el gobierno. Fue liberado siete meses después tras hacer una huelga de hambre y pagar una fianza. A Panahi no le sirve de mucho su prestigio internacional en su país, en donde existe el Ministerio de Cultura y Orientación Islámica, que es el organismo que regula la producción artística y cultural. Regulación del arte y la cultura en Perú El sábado 13 de junio, en el diario oficial El Peruano, se dio a conocer la Ley 32645, la cual crea el Colegio Profesional de Artistas del Perú . Este colegio tendrá como misión ordenar y supervisar el ejercicio profesional de las disciplinas artísticas, como las artes plásticas y visuales, música, danza, artes escénicas y afines. En otras palabras, es la oficialización de la censura, la cual, en este quinquenio, hemos visto en todo su esplendor mediante cancelaciones y leyes que atentan contra el sentido común, como la nueva ley de cine. Este colegio de artistas no es un hecho aislado, no es una ocurrencia local. Es parte de una ola cancelatoria a nivel global que busca avasallar el espíritu crítico del arte. Sin duda, habrá creadores que se mantendrán independientes e igualmente habrá otros que buscarán beneficiarse de este organismo. Lo sucedido con Panahi es el extremo de la cancelación, pero por ahí van estos despropósitos que nos obsequia el actual Congreso. Estaremos muy atentos. … Situación del cineasta . Si bien Jafar Panahi ha sido condenado, aún no ha sido detenido. Se desconoce su paradero exacto. La ley del Congreso . Esta medida fue impulsada por la Comisión de Educación, cuyo presidente es Segundo Montalvo (PL). Tuvo 83 votos a favor. Contó con el apoyo de las bancadas Fuerza Popular , Alianza para el Progreso y Podemos Perú ."
