medio,fecha,titulo,autor,url,resumen,tags
El Comercio,2025-06-28T07:32:41.916Z,PJ rechaza pedido fiscal de prisión preventiva contra Martín Vizcarra ,Redacción EC,https://elcomercio.pe/politica/justicia/martin-vizcarra-en-vivo-sigue-la-audiencia-del-poder-judicial-sobre-pedido-de-prision-preventiva-contra-expresidente-lbposting-noticia/,"El juez Víctor Alcócer, del Quinto Juzgado de Investigación Preparatoria de la 𝗖𝗼𝗿𝘁𝗲 𝗦𝘂𝗽𝗲𝗿𝗶𝗼𝗿 𝗡𝗮𝗰𝗶𝗼𝗻𝗮𝗹, impuso impedimento de salida por seis meses y comparecencia con restricciones. ","Martín Vizcarra, Poder Judicial, Ministerio Público"
El Comercio,2025-06-28T04:12:16.559Z,Martín Vizcarra: Juez rechaza pedido fiscal de prisión preventiva ,Víctor Reyes Parra,https://elcomercio.pe/politica/justicia/martin-vizcarra-en-vivo-poder-judicial-prision-preventiva-expresidente-fiscal-german-juarez-juicio-oral-presuntas-coimas-lomas-de-ilo-hospital-de-moquegua-noticia/,"En su lugar, dicta impedimento de salida por seis meses, comparecencia con restricciones y reglas de conducta, que incluye no acudir a embajadas, control biométrico mensual y justificación de actividades cada 30 días.","Martín Vizcarra, Poder Judicial"
El Comercio,2025-06-12T22:30:51.691Z,Congreso otorga el voto de confianza al Gabinete Ministerial de Eduardo Arana ,Víctor Reyes Parra,https://elcomercio.pe/politica/actualidad/voto-de-confianza-del-congreso-en-vivo-gabinete-ministerial-del-primer-ministro-eduardo-arana-dina-boluarte-debate-votacion-detalles-video-en-directo-minuto-a-minuto-noticia/,"Arana anunció que se creará una comisión integrada por el Ejecutivo, Congreso, sociedad civil y “organismos competentes” para evaluar y proponer una decisión sobre la permanencia del Perú en el Sistema Interamericano de DDHH.","Eduardo Arana, Voto de confianza, Dina Boluarte, Congreso, Gabinete Ministerial"
El Comercio,2025-06-12T22:17:51Z,Pleno del Congreso le otorga el voto de confianza al Gabinete Ministerial que preside Eduardo Arana ,Ernesto Cegarra,https://elcomercio.pe/politica/actualidad/congreso-en-vivo-voto-de-confianza-al-gabinete-de-eduardo-arana-dina-boluarte-ministros-debate-votacion-video-minuto-a-minuto-lbposting-noticia/,"Con 62 votos a favor, 30 en contra y 10 abstenciones. ","Eduardo Arana, Voto de confianza, Congreso de la República, Debate en el Congreso, Gabinete de Eduardo Arana"
El Comercio,2025-05-14T19:06:43.61Z,Eduardo Arana es el nuevo presidente del Consejo de Ministros: ¿quiénes más integran el Gabinete?,Sebastian Ortiz Martínez,https://elcomercio.pe/politica/congreso/dina-boluarte-en-vivo-juramentacion-nuevo-presidente-del-consejo-de-ministros-gabinete-ministerial-quienes-son-gustavo-adrianzen-eduardo-arana-morgan-quero-noticia/,"Eduardo Arana, exministro de Justicia y Derechos Humanos y muy cercano a la mandataria, sucede en el cargo a Gustavo Adrianzén. ","Dina Boluarte, Gustavo Adrianzén, Censura"
El Comercio,2025-05-14T01:21:20.248Z,Gustavo Adrianzén renuncia a la PCM cuando aumentaban las voces en el Congreso para censurarlo,Redacción EC,https://elcomercio.pe/politica/congreso/gustavo-adrianzen-renuncia-a-la-pcm-un-dia-antes-de-que-congreso-vote-su-censura-juramentacion-nuevo-gabinete-dina-boluarte-noticia/,"“Durante el tiempo que ejercí el cargo lo hice con gran sentido de responsabilidad y de compromiso (...) sin cometer actos de corrupción”, expresó en un pronunciamiento en Palacio de Gobierno.","Dina Boluarte, Gustavo Adrianzén, Censura"
El Comercio,2025-05-13T21:56:52.221Z,"Dina Boluarte cambia a sus ministros de Economía, Interior y Transportes, un día antes del voto de la censura a Gustavo Adrianzén",Sebastian Ortiz Martínez,https://elcomercio.pe/politica/congreso/dina-boluarte-en-vivo-toma-juramento-a-nuevos-ministros-un-dia-antes-del-voto-de-la-censura-a-gustavo-adrianzen-morgan-quero-eduardo-arana-pcm-nuevo-primer-ministro-noticia/,"Juraron Raúl Pérez Reyes Espejo (Economía y Finanzas), Carlos Alberto Malaver (Interior) y César Sandoval Pozo (Transportes y Comunicaciones).","Dina Boluarte, Gustavo Adrianzén, Censura"
El Comercio,2025-05-13T18:52:30.193Z,Papa León XIV: Dina Boluarte pide al Congreso permiso para viajar a misa solemne en el Vaticano del 16 al 19 de mayo,Redacción EC,https://elcomercio.pe/politica/actualidad/papa-leon-xiv-dina-boluarte-pide-al-congreso-permiso-para-viajar-a-misa-solemne-en-el-vaticano-del-16-al-19-de-mayo-ultimas-noticia/,"También pide al presidente del Congreso, Eduardo Salhuana, que participe en la delegación con la titular del Poder Judicial.","Dina Boluarte, Congreso de la República, Papa León XIV, Vaticano"
El Comercio,2025-05-06T20:33:42.18Z,Qali Warma: Congreso interpeló a la ministra Leslie Urteaga por intoxicación de escolares,Redacción EC,https://elcomercio.pe/politica/congreso/qali-warma-en-vivo-congreso-interpela-este-martes-a-ministra-del-midis-leslie-urteaga-por-intoxicaciones-de-escolares-wasi-mikuna-noticia/,"El debate se prolongó por más de dos horas. Tras las respuestas de la ministra, los congresistas pueden presentar una moción de censura.","Morgan Quero, Leslie Urteaga, Congreso de la República, César Vásquez, Gustavo Adrianzén"
El Comercio,2025-04-29T20:10:12.695Z,Ollanta Humala y Nadine Heredia: PJ realiza lectura del íntegro de la sentencia a 15 años de prisión,Redacción EC,https://elcomercio.pe/politica/justicia/ollanta-humala-y-nadine-heredia-en-vivo-poder-judicial-realiza-este-martes-29-la-lectura-completa-de-la-condena-a-15-anos-de-prision-asilo-brasilpor-lavado-de-activos-noticia/,"El 15 de abril, en el adelanto del fallo, Juzgado sentenció a expresidente y ex primera dama por el delito de lavado de activos. ","Ollanta Humala, Nadine Heredia, Partido Nacionalista, Lava Jato, Equipo Especial Lava Jato, Odebrecht, Poder Judicial"
El Comercio,2025-04-28T23:07:13.555Z,Caso Odebrecht: PJ condena a 35 años de prisión a empresario Rómulo Jorge Peñaranda por lavado de activos,Víctor Reyes Parra,https://elcomercio.pe/politica/justicia/caso-odebrecht-en-vivo-poder-judicial-nueva-sentencia-ahora-contra-empresario-romulo-jorge-penaranda-castaneda-fiscalia-noticia/,"Fiscalía acusó al empresario de lavado de activos por recibir –entre el 2010 y 2013– más de US$2,6 millones de origen ilícito de Odebrecht en una cuenta en Andorra.","Caso Odebrecht, Poder Judicial, Jorge Peñaranda"
El Comercio,2025-04-23T23:18:50.339Z,Congreso niega permiso a Dina Boluarte  para viajar al Vaticano y asistir a funeral del papa Francisco,Martín Calderón,https://elcomercio.pe/politica/actualidad/dina-boluarte-en-vivo-permiso-para-asistir-a-funerales-del-papa-francisco-viaje-a-ciudad-del-vaticano-congreso-noticia/,"La mandataria pedía salir del país del 24 al 28 de abril. No obstante, su solicitud fue rechazada con 45 votos en contra, 40 a favor y una abstención.","Dina Boluarte, Papa Francisco, Congreso"
El Comercio,2025-04-16T18:04:30.186Z,BARBADILLO,,https://elcomercio.pe/politica/barbadillo-la-carcel-de-los-expresidentes-del-peru-el-comercio-peru-noticia/,,Barbadillo
El Comercio,2025-04-16T02:14:04.708Z,Nadine Heredia: Brasil aprueba asilo político para exprimera dama pese a condena de 15 años de prisión,Redacción EC,https://elcomercio.pe/politica/gobierno/nadine-heredia-brasil-aprueba-asilo-politico-para-exprimera-dama-pese-a-condena-de-15-anos-de-prision-ollanta-humala-dina-boluarte-cancilleria-peruana-ultimas-noticia/,"La Cancillería informó que el Gobierno peruano ha otorgado los salvoconductos para la exprimera dama y su hijo de 15 años, a fin de que puedan salir del país.","Nadine Heredia, Brasil, Ollanta Humala, Poder Judicial, Lula da Silva"
El Comercio,2025-04-15T19:47:16.195Z,Ollanta Humala y Nadine Heredia son condenados a 15 años de cárcel por lavado de activos,Víctor Reyes Parra,https://elcomercio.pe/politica/justicia/en-vivo-ollanta-humala-y-nadine-heredia-poder-judicial-sentencia-este-martes-por-lavado-de-activos-en-caso-de-aportes-al-partido-nacionalista-expresidente-del-peru-noticia/,"Ollanta Humala sería trasladado en las próximas horas al penal de Barbadillo, donde también purga su condena el expresidente Alejandro Toledo; y prisión preventiva el ex mandatario Pedro Castillo.","Ollanta Humala, Nadine Heredia, Partido Nacionalista, Lava Jato, Equipo Especial Lava Jato, Odebrecht"
